crop,N,P,K,temperature,humidity,ph,rainfall,yield
Mango,141.58,105.3,159.87,30.89,72.29,5.77,97.23,8.89
Maize,108.82,52.6,48.35,24.18,39.34,6.05,72.7,6.19
Lentil,10.53,41.26,22.3,24.74,54.56,6.4,39.58,1.15
Pigeonpeas,20.64,67.01,19.05,31.04,47.34,4.98,104.89,1.5
Apple,130.74,68.74,49.16,22.14,100.0,6.13,121.39,28.72
Kidneybeans,22.69,77.73,17.72,30.86,12.83,6.34,111.5,1.25
Pomegranate,225.71,67.95,74.35,18.13,85.95,6.98,123.15,21.94
Pigeonpeas,22.86,62.84,15.08,27.63,52.79,6.08,222.09,1.34
Rice,46.29,38.25,44.81,25.22,97.48,6.75,325.09,3.57
Blackgram,13.2,29.36,21.58,33.37,77.32,7.21,79.06,1.22
Orange,112.52,49.86,66.23,19.06,82.08,6.18,79.23,15.08
Coconut,101.57,54.44,127.18,34.29,67.03,6.77,134.64,13.5
Chickpea,22.91,49.93,23.52,18.62,10.0,6.62,61.3,2.07
Maize,119.8,56.74,42.5,20.19,60.96,6.3,67.27,5.09
Coffee,124.61,82.82,61.4,27.08,61.47,6.4,138.03,1.25
Coconut,125.63,62.57,150.08,28.37,100.0,5.95,124.99,12.48
Kidneybeans,22.78,65.44,25.23,13.34,30.2,5.45,125.49,1.2
Pomegranate,154.51,86.61,102.47,21.4,98.98,5.67,79.6,19.11
Mothbeans,14.57,46.55,20.72,30.39,44.25,6.6,37.68,0.82
Kidneybeans,10.69,72.72,13.83,28.05,10.0,5.88,101.14,1.14
Mango,149.9,105.14,128.86,33.1,67.02,4.87,72.95,11.56
Pomegranate,109.59,73.78,71.46,16.18,100.0,6.69,88.94,12.63
Blackgram,13.6,49.16,23.44,34.27,100.0,6.26,68.38,1.45
Pomegranate,102.5,90.93,66.82,13.4,100.0,6.52,95.1,19.78
Blackgram,13.4,44.86,25.76,31.49,52.11,6.55,29.32,1.22
Banana,190.51,83.76,327.46,28.54,90.62,5.84,90.64,46.34
Chickpea,15.85,58.33,18.18,13.64,17.68,6.8,68.89,1.85
Banana,197.02,110.75,378.66,24.94,87.94,6.93,81.33,39.79
Chickpea,18.25,63.25,17.91,23.18,36.23,6.42,97.71,2.39
Mungbean,25.19,45.3,16.9,25.36,48.82,6.55,64.13,0.91
Mungbean,22.66,45.61,18.24,28.59,100.0,5.45,66.64,1.36
Coconut,97.29,54.44,164.47,28.07,90.56,4.94,164.02,13.6
Kidneybeans,28.69,58.69,18.33,22.07,21.41,5.52,116.68,1.57
Rice,71.51,31.73,40.19,23.57,97.71,6.92,240.07,5.34
Grapes,132.76,71.22,109.91,16.66,100.0,5.38,80.38,18.53
Apple,147.46,79.99,58.02,23.76,85.5,5.36,141.99,36.28
Pomegranate,138.87,56.61,78.73,22.74,86.09,6.38,85.18,14.42
Mango,105.9,86.28,173.67,30.16,54.78,5.46,82.66,9.92
Orange,103.91,64.61,84.59,16.6,86.15,7.71,103.11,17.86
Lentil,20.03,34.61,19.82,25.22,40.38,7.05,35.49,1.36
Mungbean,13.9,35.03,20.36,31.52,80.06,7.53,44.58,0.99
Banana,163.0,93.5,194.03,26.94,74.97,5.34,110.34,46.88
Lentil,21.83,38.65,25.28,20.3,78.77,5.86,54.97,1.32
Cotton,114.07,62.82,45.23,26.1,47.72,6.52,175.79,3.34
Cotton,99.13,65.54,39.4,21.65,100.0,7.63,142.9,2.28
Cotton,100.1,41.15,48.8,23.08,69.26,6.76,180.67,2.83
Kidneybeans,20.69,66.11,25.58,17.49,10.0,5.61,121.48,1.35
Grapes,140.77,62.15,140.6,18.74,58.36,5.19,72.22,17.34
Jute,68.19,41.65,46.22,27.13,62.43,6.64,127.16,3.12
Cotton,124.64,46.77,61.18,19.43,75.34,7.8,235.23,3.23
Apple,123.33,56.85,43.08,17.31,98.43,6.47,125.08,30.58
Papaya,173.84,128.87,125.68,34.67,99.08,6.99,130.66,56.86
Rice,82.7,39.03,25.33,20.67,75.69,6.88,185.77,2.77
Lentil,18.24,44.02,11.59,19.44,82.76,5.96,42.81,1.08
Apple,107.4,70.77,60.81,22.53,91.38,6.17,116.06,27.75
Maize,106.83,40.12,48.13,27.1,51.28,5.66,96.6,5.04
Coffee,135.34,92.61,74.95,28.47,63.81,5.47,108.46,1.22
Rice,84.19,30.79,47.05,22.54,94.51,5.98,78.28,4.54
Blackgram,13.8,26.23,24.75,39.56,75.01,7.4,62.01,1.03
Muskmelon,95.64,58.89,44.74,24.72,100.0,6.71,19.49,24.33
Coffee,123.11,90.59,64.99,26.46,73.46,6.85,199.28,1.08
Muskmelon,81.22,60.71,33.36,31.05,82.47,6.85,19.48,20.96
Apple,106.79,59.91,84.79,28.2,74.23,4.95,132.25,32.63
Blackgram,18.02,38.54,20.82,26.21,82.8,6.51,81.96,1.58
Cotton,106.0,75.44,31.5,19.82,78.13,7.88,224.11,2.57
Jute,93.27,46.49,41.53,22.11,68.32,5.66,140.28,3.2
Cotton,96.02,34.58,48.35,24.83,79.87,6.03,177.5,2.71
Lentil,17.74,40.06,19.13,27.02,82.84,7.72,49.1,1.09
Pigeonpeas,21.89,67.77,17.68,28.9,75.68,5.25,129.98,1.46
Chickpea,25.12,58.84,24.55,20.1,10.0,6.53,104.56,2.42
Banana,170.0,146.98,314.98,30.25,98.92,5.43,116.72,40.88
Blackgram,13.74,46.93,19.45,26.45,49.96,6.47,45.03,1.25
Maize,104.4,45.28,59.51,20.97,59.77,6.33,52.83,5.05
Muskmelon,101.75,63.76,37.66,20.99,100.0,6.18,25.58,24.36
Coconut,135.01,41.59,185.74,26.25,100.0,6.68,140.02,9.23
Cotton,107.67,46.45,40.78,28.61,63.47,6.49,202.26,2.74
Kidneybeans,18.49,58.32,19.09,25.2,23.27,5.07,107.06,1.18
Apple,113.18,39.93,56.47,17.12,90.84,6.2,35.91,25.91
Watermelon,72.03,35.72,48.14,26.25,92.32,6.38,61.34,35.92
Jute,110.83,34.18,47.32,20.42,99.68,6.86,192.54,2.89
Pigeonpeas,21.71,41.03,27.64,19.33,37.14,5.12,123.3,1.45
Grapes,105.96,52.56,108.22,21.42,100.0,6.51,62.12,23.36
Rice,90.18,43.86,28.91,25.67,80.09,6.02,318.59,3.2
Coffee,116.3,80.03,89.1,25.84,46.6,6.68,196.09,1.59
Mungbean,15.42,40.62,20.46,32.22,79.75,6.67,69.73,1.01
Rice,67.77,50.28,45.4,25.72,84.29,5.97,149.78,3.95
Cotton,80.93,56.44,60.74,21.26,97.49,7.68,201.91,2.96
Blackgram,11.92,39.62,22.84,32.17,64.62,7.22,69.09,1.13
Orange,150.37,73.73,67.57,25.44,100.0,7.02,166.35,16.3
Coconut,127.34,32.18,149.83,20.07,100.0,6.47,123.64,7.59
Jute,118.18,20.94,44.28,24.58,63.91,5.71,129.48,2.31
Banana,121.83,102.14,285.35,25.84,73.41,6.88,86.84,48.61
Pomegranate,149.19,36.28,59.9,18.51,81.06,6.18,115.7,16.59
Orange,128.05,51.97,69.5,21.23,70.53,7.12,103.98,25.11
Apple,153.1,76.82,74.68,23.95,100.0,5.97,125.6,40.25
Watermelon,67.85,48.07,55.28,19.94,86.39,5.07,52.73,41.15
Cotton,104.66,55.13,22.72,17.47,64.85,6.22,236.83,1.68
Kidneybeans,17.23,76.39,15.53,15.43,32.0,5.55,104.23,1.44
Mungbean,12.15,40.79,22.35,20.82,78.14,5.82,61.04,1.08
Apple,108.31,53.78,78.16,20.38,83.33,6.32,139.6,33.73
Kidneybeans,14.06,79.82,20.49,19.49,39.56,5.76,46.79,1.66
Grapes,100.18,47.61,159.17,18.47,63.31,5.93,44.65,22.16
Rice,88.49,34.39,46.47,29.75,80.28,6.41,198.29,3.79
Mango,203.19,101.24,185.45,32.13,47.55,5.23,90.66,14.8
Mothbeans,12.86,45.31,19.97,30.2,48.33,6.7,56.92,1.14
Mungbean,19.89,43.41,16.31,34.56,78.6,6.95,33.11,1.13
Apple,129.09,73.24,73.34,27.12,100.0,5.8,75.25,31.74
Watermelon,90.08,35.85,58.22,25.68,90.91,6.22,52.86,36.76
Rice,75.84,31.02,45.44,27.65,100.0,5.58,263.95,3.48
Coffee,98.46,74.52,78.5,29.78,48.53,6.71,160.96,1.47
Jute,87.49,45.34,27.25,26.29,60.86,5.97,136.96,3.19
Chickpea,22.8,69.16,22.55,20.04,24.06,6.73,105.83,2.18
Mungbean,19.12,50.3,15.75,25.14,100.0,7.25,46.76,1.4
Pigeonpeas,21.14,64.72,17.59,27.81,61.62,5.65,105.68,1.9
Chickpea,13.77,48.62,15.69,14.87,42.33,7.24,92.35,2.56
Pigeonpeas,12.91,50.91,21.53,25.59,64.41,5.31,151.24,1.54
Mango,160.08,120.64,207.81,30.68,67.09,5.19,69.52,13.25
Jute,115.64,29.62,52.97,16.27,98.29,6.4,157.65,2.44
Mango,172.08,102.34,131.72,35.15,46.09,5.68,51.63,8.54
Kidneybeans,20.12,60.59,20.5,16.51,60.19,6.16,50.56,1.19
Coconut,69.5,50.37,158.44,24.02,90.21,6.2,162.49,13.92
Banana,162.52,88.15,429.48,27.77,95.81,7.09,125.08,57.96
Pigeonpeas,26.99,65.64,20.28,24.03,41.36,4.51,178.29,1.74
Pomegranate,168.43,107.43,78.28,19.08,95.09,6.47,143.73,19.94
Watermelon,88.09,56.36,42.43,21.47,95.21,7.09,31.2,38.02
Jute,72.11,35.79,40.18,27.72,79.45,6.47,136.67,3.46
Coffee,93.61,68.66,99.75,24.66,34.83,5.4,153.22,1.52
Muskmelon,79.86,38.52,38.16,32.28,87.65,5.09,30.85,22.0
Watermelon,98.59,53.0,71.0,26.09,79.83,6.58,71.94,36.56
Blackgram,15.78,44.64,19.46,29.41,58.0,6.42,85.6,0.93
Grapes,93.08,48.55,95.4,23.0,87.02,7.04,48.76,26.73
Papaya,155.85,111.68,106.79,33.66,97.93,6.31,128.15,57.13
Jute,66.74,30.48,36.49,24.22,89.0,6.46,203.44,2.16
Coconut,99.02,39.89,150.56,24.69,83.93,4.57,162.76,12.76
Watermelon,67.77,60.92,54.78,23.45,65.92,6.6,40.99,43.86
Rice,76.92,30.99,36.71,25.16,81.88,7.22,123.3,3.91
Banana,243.33,86.27,277.36,28.01,76.3,5.98,113.17,52.88
Rice,69.84,47.86,40.44,15.83,62.61,5.93,254.74,2.85
Orange,86.46,59.65,63.48,26.73,67.36,7.34,162.52,16.64
Mango,195.25,94.05,124.77,37.36,24.25,5.33,93.44,11.16
Pomegranate,163.45,79.48,82.28,18.91,82.42,5.81,167.43,21.05
Apple,144.14,61.01,75.46,27.23,100.0,6.71,115.01,33.88
Pomegranate,89.48,62.05,101.61,21.91,75.96,5.26,65.45,19.51
Chickpea,19.39,52.24,13.51,24.47,11.0,7.53,86.48,1.94
Pomegranate,147.12,56.69,70.95,20.3,86.28,6.11,146.1,15.63
Apple,79.24,69.46,44.89,21.87,91.75,6.56,87.52,29.13
Mungbean,21.11,49.74,17.96,21.04,70.14,6.4,31.83,1.29
Maize,112.18,24.35,35.02,24.78,56.03,6.2,67.67,4.37
Mungbean,22.38,35.99,17.47,28.64,89.85,8.52,40.99,1.14
Muskmelon,101.81,48.77,61.97,33.41,85.93,6.43,27.85,26.53
Orange,142.68,70.43,113.49,23.22,93.08,7.63,86.75,22.97
Pigeonpeas,20.33,70.07,19.02,27.1,62.29,6.06,151.89,1.52
Mothbeans,23.03,41.68,28.79,33.98,35.13,6.78,40.76,0.65
Lentil,14.31,37.42,17.23,23.35,72.64,6.76,22.54,1.18
Mungbean,18.01,40.61,19.67,20.38,50.29,6.31,60.57,1.11
Orange,129.39,49.13,94.79,23.03,92.23,6.74,139.77,19.19
Rice,102.42,31.86,38.67,26.07,62.41,6.34,282.57,3.3
Cotton,106.86,51.22,56.63,18.72,91.19,5.83,259.31,2.45
Apple,129.42,50.02,85.25,21.91,96.66,5.52,160.24,23.64
Mungbean,22.42,44.69,11.13,30.33,100.0,7.12,57.34,1.19
Rice,81.13,43.95,55.58,21.8,81.55,6.59,225.23,3.97
Maize,142.94,56.3,33.14,15.22,70.28,6.94,98.53,6.51
Coconut,106.88,54.63,115.75,24.76,91.75,6.04,199.33,16.9
Banana,217.74,100.53,319.62,33.29,60.67,5.21,90.16,53.08
Banana,182.02,126.33,403.53,33.12,88.61,5.41,98.26,42.77
Jute,76.98,43.44,36.32,26.43,83.45,6.9,255.72,3.1
Coconut,82.91,44.42,114.36,24.38,100.0,5.59,124.16,12.11
Kidneybeans,16.42,62.53,16.83,24.0,10.0,4.9,165.28,1.66
Pigeonpeas,20.45,64.62,18.87,27.08,33.53,6.35,141.55,1.4
Watermelon,64.63,37.53,54.85,15.64,84.62,6.35,36.25,35.09
Coffee,119.48,96.96,101.5,30.08,40.58,6.67,121.45,1.47
Apple,171.71,49.57,70.99,21.29,100.0,4.93,155.46,36.55
Jute,74.89,50.63,29.32,19.67,78.21,5.92,218.85,2.89
Maize,98.53,55.58,26.23,20.23,62.54,6.29,83.4,4.41
Jute,102.02,36.2,32.05,22.37,93.11,6.93,215.73,2.98
Pomegranate,165.5,69.33,111.16,22.22,100.0,6.48,129.84,15.35
Chickpea,15.82,56.8,26.34,13.69,10.0,6.08,85.24,2.37
Pigeonpeas,19.8,82.01,20.33,19.31,35.45,4.73,160.01,1.38
Chickpea,18.41,64.33,21.24,13.2,10.0,7.27,103.57,2.34
Papaya,120.3,112.35,127.45,31.93,86.03,6.55,113.67,49.59
Maize,81.29,36.72,41.1,21.35,60.33,6.46,51.46,5.12
Watermelon,63.79,48.25,48.8,22.74,89.37,6.65,40.96,27.31
Cotton,58.17,51.29,55.4,22.09,74.8,7.71,220.8,2.35
Mango,157.63,108.87,115.92,32.28,36.77,5.3,123.11,8.83
Mothbeans,26.23,42.78,23.88,26.71,48.1,7.44,78.21,0.95
Pigeonpeas,20.05,45.03,16.61,23.86,23.93,6.26,182.74,1.36
Maize,109.43,23.86,31.72,21.28,34.2,6.33,77.4,4.5
Pigeonpeas,23.47,67.64,21.39,30.06,78.25,4.87,147.83,1.64
Coffee,101.85,74.64,111.2,26.26,43.17,7.16,177.86,1.33
Coconut,92.32,64.48,191.19,20.49,85.49,6.69,150.25,14.36
Papaya,117.86,90.55,156.21,31.75,97.27,6.83,131.19,55.04
Watermelon,115.38,55.13,28.82,22.02,100.0,6.97,56.46,30.77
Lentil,20.3,36.51,17.96,21.09,63.74,6.01,46.49,1.31
Maize,62.28,41.93,46.55,16.37,78.82,5.63,67.93,5.11
Rice,92.85,52.61,51.07,24.52,77.5,6.84,183.17,4.21
Pigeonpeas,10.69,63.69,31.44,22.3,55.04,4.83,205.41,1.37
Rice,48.67,28.12,45.06,26.55,91.85,6.79,127.55,3.43
Blackgram,11.33,45.92,20.46,26.09,55.39,6.67,60.36,1.38
Maize,115.03,35.4,12.72,21.62,62.96,6.11,62.79,4.65
Chickpea,25.22,54.26,15.36,21.04,10.0,7.82,76.56,2.59
Chickpea,24.1,76.37,17.17,18.41,17.43,6.03,103.34,2.61
Blackgram,16.64,57.55,19.51,28.21,51.27,6.57,96.74,0.91
Cotton,128.33,37.49,55.46,22.68,99.37,5.3,211.9,2.59
Pomegranate,132.65,91.91,80.97,17.46,92.32,6.04,89.31,20.99
Mango,169.09,89.78,158.82,38.77,41.77,5.46,74.9,11.75
Pomegranate,146.7,81.46,61.82,19.32,62.74,6.33,75.26,17.19
Mango,133.48,121.5,196.09,33.27,62.08,4.95,107.35,12.63
Orange,103.1,57.87,88.12,17.74,89.65,6.75,131.22,15.21
Coconut,96.29,54.57,131.15,30.96,84.69,5.76,180.52,13.63
Apple,83.16,61.39,59.25,23.0,71.51,4.69,103.49,27.28
Maize,76.85,50.4,52.53,21.58,65.56,5.76,96.95,5.68
Mothbeans,21.9,48.94,19.41,24.86,31.51,6.6,39.34,1.02
Papaya,133.63,97.39,115.59,29.88,100.0,5.77,170.31,56.61
Mango,126.71,112.65,120.76,28.72,25.79,4.5,64.21,9.48
Grapes,119.99,75.32,156.26,21.1,98.04,7.31,48.87,21.75
Mango,136.87,122.31,121.54,33.21,48.36,6.12,94.75,10.12
Mungbean,22.6,56.52,25.24,26.78,79.23,6.19,59.22,1.54
Pomegranate,138.76,79.92,81.81,13.96,75.04,5.82,147.03,19.9
Pomegranate,184.25,77.89,56.17,18.95,85.45,6.44,167.69,15.77
Blackgram,12.88,35.43,16.8,22.43,61.7,5.98,74.94,0.87
Lentil,23.23,53.2,15.72,22.04,57.84,7.1,44.31,1.19
Blackgram,11.62,53.54,21.38,26.91,98.75,6.8,76.61,1.08
Papaya,149.21,124.48,204.34,30.77,76.81,6.34,166.63,81.33
Apple,159.68,51.75,35.82,26.48,90.47,7.09,83.99,24.29
Lentil,18.41,46.97,20.76,22.62,67.47,7.2,53.21,1.52
Jute,84.26,36.06,38.86,24.13,70.49,7.87,284.56,3.47
Kidneybeans,22.8,45.5,22.05,22.1,34.5,5.07,103.97,1.01
Muskmelon,82.36,46.52,35.84,25.94,100.0,5.66,21.22,24.33
Blackgram,18.25,48.37,17.48,30.45,68.82,6.52,65.97,0.93
Chickpea,22.08,23.87,19.99,20.6,22.14,7.8,89.91,1.87
Chickpea,23.78,61.15,19.95,19.84,40.45,6.71,67.31,2.08
Mothbeans,23.54,47.66,26.15,26.28,41.43,5.74,30.48,0.9
Rice,89.84,36.82,41.97,13.96,100.0,7.71,212.2,2.94
Mango,180.69,73.02,103.85,31.76,48.35,6.27,84.14,9.92
Grapes,93.66,46.27,111.53,25.94,100.0,6.55,76.33,23.01
Pomegranate,106.49,84.83,69.19,25.46,85.85,6.05,74.41,21.25
Apple,143.07,64.95,49.81,21.66,91.86,6.24,146.94,28.92
Mothbeans,18.93,39.03,19.53,26.27,29.27,6.26,69.59,0.83
Kidneybeans,16.95,62.44,23.81,20.77,19.2,6.36,63.61,1.29
Papaya,154.86,77.29,128.36,27.53,88.09,7.62,192.78,64.21
Coffee,87.96,66.38,64.05,25.75,65.83,6.29,143.6,1.47
Orange,124.31,76.69,80.04,23.66,87.48,7.39,140.55,18.15
Mothbeans,19.46,30.34,24.12,29.8,77.17,6.98,38.55,1.1
Watermelon,67.15,36.73,44.89,27.07,79.65,6.4,39.06,29.41
Kidneybeans,16.75,73.27,21.86,23.89,18.85,5.24,125.37,1.41
Muskmelon,64.13,48.18,70.59,28.38,90.35,6.59,46.27,29.41
Maize,82.91,42.03,39.39,18.13,67.38,7.51,82.83,5.01
Coconut,126.51,43.97,111.54,26.58,90.15,7.39,175.46,13.74
Jute,82.01,43.64,26.46,24.88,88.11,6.73,124.74,2.68
Kidneybeans,14.49,65.78,19.85,15.32,13.68,4.21,143.05,1.53
Coconut,105.48,52.93,150.13,21.23,100.0,5.73,166.01,15.89
Chickpea,26.27,56.09,16.13,18.02,14.51,7.34,48.7,2.57
Grapes,148.25,54.81,149.67,20.24,100.0,6.59,75.73,20.24
Coconut,110.59,42.14,145.05,24.75,87.28,5.63,150.18,11.53
Coconut,107.25,55.24,133.3,30.69,100.0,7.04,165.06,12.46
Rice,99.36,26.91,49.42,24.05,79.4,5.6,194.87,3.29
Muskmelon,90.07,37.26,49.34,27.41,100.0,6.52,32.5,27.22
Muskmelon,100.15,34.16,47.98,28.83,80.77,6.8,18.49,25.14
Lentil,11.28,42.95,21.27,20.74,38.36,6.73,41.25,0.95
Cotton,108.14,57.71,47.24,24.42,73.19,5.92,149.8,2.26
Papaya,105.1,119.45,128.12,37.93,82.71,7.63,95.19,49.65
Blackgram,14.92,45.02,24.64,29.65,52.23,8.29,65.57,1.36
Banana,250.51,101.08,287.69,28.95,100.0,5.22,153.52,48.01
Lentil,18.03,42.07,19.7,27.75,87.86,8.28,35.16,1.03
Rice,76.87,49.3,45.36,27.07,79.63,6.29,252.28,3.54
Grapes,123.77,77.43,135.17,23.52,80.05,6.04,58.62,24.49
Rice,104.75,41.08,28.57,23.7,97.83,7.12,222.29,3.31
Apple,114.11,55.79,79.07,25.8,98.88,7.41,123.69,34.94
Papaya,177.63,126.2,211.99,22.37,100.0,7.36,118.0,69.36
Cotton,76.61,46.47,49.91,18.78,62.05,6.23,180.83,2.49
Grapes,111.1,72.73,122.81,20.47,78.23,5.29,81.59,20.38
Maize,61.65,48.81,48.13,28.14,46.28,6.75,77.51,5.41
Grapes,82.39,71.93,132.94,26.62,74.49,4.98,49.56,15.18
Muskmelon,68.75,59.39,37.74,28.52,88.66,6.09,25.26,29.19
Mango,181.1,114.21,158.21,36.82,39.76,7.22,66.3,12.61
Muskmelon,100.17,51.12,42.96,28.26,81.21,6.03,30.27,20.15
Muskmelon,60.97,43.15,56.29,33.22,94.81,6.44,20.44,26.99
Lentil,17.68,47.8,25.53,24.12,52.6,7.72,46.47,1.36
Maize,92.45,61.83,40.22,22.95,73.69,7.25,81.47,4.63
Blackgram,12.32,32.31,23.14,28.83,62.55,7.43,58.09,1.56
Muskmelon,71.05,56.63,56.28,24.99,97.56,7.0,24.22,27.8
Muskmelon,58.25,58.03,23.49,21.25,93.54,6.15,17.77,27.66
Coconut,97.42,39.07,199.49,22.97,64.75,6.48,122.38,14.93
Orange,122.17,51.33,89.12,13.28,55.75,6.68,123.58,20.16
Blackgram,12.11,44.36,24.2,31.41,45.17,7.35,67.66,1.08
Grapes,170.91,45.71,129.53,16.29,70.82,6.32,102.81,28.71
Grapes,136.72,62.72,132.61,26.47,72.88,5.72,91.65,21.62
Grapes,176.37,80.84,183.83,24.08,62.32,5.67,105.4,29.03
Coffee,144.45,67.85,93.22,26.7,47.98,7.6,233.47,1.4
Jute,63.06,53.32,36.84,17.16,78.47,5.93,177.68,3.36
Orange,105.35,64.34,57.88,27.63,93.71,6.29,57.4,19.34
Jute,78.1,38.47,37.76,19.92,63.54,6.93,151.5,2.77
Pomegranate,94.29,88.89,66.16,19.9,100.0,6.89,90.16,17.11
Cotton,84.48,41.26,47.67,24.01,68.38,6.63,168.33,1.61
Mungbean,18.84,31.57,23.53,28.3,86.86,5.86,41.81,1.1
Apple,122.44,53.6,68.01,25.98,75.72,7.72,113.01,33.36
Coffee,86.9,73.52,61.42,23.47,79.55,7.08,97.24,1.2
Jute,64.24,59.21,39.41,25.53,53.15,6.15,226.53,2.85
Muskmelon,71.86,43.22,45.4,35.53,96.85,6.56,14.59,22.64
Mothbeans,27.52,38.41,25.63,21.58,31.78,6.68,55.29,1.25
Mungbean,15.64,38.91,15.59,28.37,58.95,7.03,52.56,0.96
Rice,76.09,30.09,43.27,22.39,81.19,7.01,158.71,4.52
Coconut,120.28,41.91,159.38,24.48,100.0,5.78,95.26,11.47
Coffee,123.67,76.42,74.05,27.93,59.17,6.0,168.72,1.61
Banana,217.39,116.46,329.34,27.44,91.19,6.64,63.69,40.51
Maize,117.41,47.46,46.32,25.33,73.68,5.09,58.26,4.65
Coconut,104.06,60.24,203.5,32.35,95.84,6.56,80.94,17.2
Papaya,106.86,79.8,121.41,28.69,100.0,7.09,189.17,53.7
Grapes,92.88,51.61,134.82,26.3,75.69,7.0,74.37,17.41
Mothbeans,14.21,39.52,17.32,19.66,48.38,6.63,33.43,0.66
Jute,82.67,43.01,50.75,20.72,86.43,7.22,205.8,2.88
Watermelon,102.03,51.49,38.63,26.03,100.0,7.65,53.56,31.84
Blackgram,13.93,33.19,24.53,26.68,52.22,6.75,80.8,1.43
Mungbean,14.77,44.89,18.95,25.84,67.05,6.74,60.38,1.35
Apple,100.46,64.37,53.47,22.23,100.0,6.19,112.66,33.57
Orange,64.72,65.34,80.14,24.74,74.52,6.03,110.01,15.72
Apple,113.26,64.54,71.17,28.72,85.5,7.34,85.39,28.13
Watermelon,75.89,51.29,41.07,28.29,81.16,5.44,53.11,31.53
Banana,256.53,92.42,266.83,30.01,67.29,5.42,47.94,49.44
Kidneybeans,19.45,49.63,17.57,17.45,11.55,5.49,93.72,1.41
Rice,90.35,22.52,30.3,20.28,73.48,6.59,190.01,3.9
Pomegranate,153.09,73.32,77.68,21.91,100.0,6.6,67.29,16.29
Chickpea,20.42,54.88,21.36,18.49,37.64,9.0,115.97,2.01
Pomegranate,183.8,75.38,75.69,19.08,72.61,7.57,121.5,18.69
Mothbeans,17.12,39.09,19.4,32.49,66.31,7.81,37.85,0.94
Blackgram,18.92,42.79,18.91,32.06,61.63,7.9,61.84,1.12
Cotton,91.62,53.84,35.34,27.52,73.92,6.56,180.29,2.31
Jute,85.87,28.3,49.52,23.98,98.03,6.9,189.87,2.32
Apple,150.37,60.96,56.62,24.83,99.77,5.81,102.69,35.16
Papaya,171.47,89.02,150.44,41.76,86.42,7.0,164.33,52.02
Grapes,127.25,42.12,119.35,29.89,87.29,5.86,51.09,19.56
Orange,126.03,48.56,84.09,24.42,100.0,7.79,148.79,19.09
Mungbean,24.88,56.8,25.2,23.22,100.0,5.82,46.24,1.55
Coffee,89.31,84.02,101.23,20.85,76.53,6.29,150.02,1.31
Mothbeans,18.17,34.72,18.89,28.38,37.91,5.56,41.69,0.88
Pigeonpeas,20.18,63.67,22.98,24.8,36.32,4.73,147.6,1.83
Chickpea,23.24,50.25,15.99,16.09,10.0,6.78,78.36,2.41
Banana,141.42,126.54,296.55,26.52,100.0,6.31,92.17,39.93
Orange,139.43,68.51,89.78,21.46,80.12,7.48,148.05,23.45
Kidneybeans,23.31,69.78,19.39,14.94,12.91,6.2,124.09,1.24
Papaya,233.36,114.32,172.99,33.59,81.68,7.42,131.49,64.12
Kidneybeans,23.19,44.2,15.18,15.65,30.07,4.82,126.04,1.14
Banana,148.3,105.17,402.64,18.43,37.95,5.98,111.22,32.85
Orange,117.12,45.11,79.35,23.45,91.95,8.42,166.87,14.51
Mothbeans,21.55,41.64,24.11,27.71,52.09,7.41,61.0,0.94
Orange,155.34,53.78,73.84,19.75,85.88,6.67,123.19,16.03
Papaya,150.1,103.91,152.59,38.11,85.82,8.09,154.64,53.91
Rice,72.09,47.84,28.41,25.85,85.71,6.58,327.8,3.92
Rice,84.28,31.8,43.24,32.43,74.48,5.71,183.43,2.94
Kidneybeans,21.69,77.58,19.33,15.29,17.06,4.75,108.37,1.52
Pomegranate,184.41,62.82,77.36,21.56,77.48,6.85,101.0,19.39
Kidneybeans,22.82,85.95,23.7,18.71,31.93,7.34,84.84,1.51
Banana,177.17,106.6,372.04,28.88,66.52,5.64,86.33,57.45
Chickpea,24.63,75.37,24.84,9.78,24.52,7.59,87.91,2.51
Lentil,16.85,37.66,18.74,18.7,45.85,7.02,52.74,1.16
Jute,63.97,56.56,43.75,24.09,74.23,6.45,159.59,3.09
Banana,204.04,78.61,277.98,28.64,78.64,6.33,70.56,49.18
Pigeonpeas,25.0,47.17,15.59,25.89,60.16,5.21,141.24,1.93
Kidneybeans,23.61,45.37,18.44,22.05,33.75,5.45,80.85,1.6
Mothbeans,24.98,51.3,15.76,27.44,19.38,8.77,66.34,0.92
Papaya,209.51,106.2,154.31,28.89,100.0,6.53,99.7,63.61
Maize,117.86,52.33,26.27,23.28,67.5,6.55,66.55,4.97
Pigeonpeas,24.4,57.52,18.36,23.79,36.57,5.58,132.85,1.3
Blackgram,15.51,32.43,19.14,30.44,52.77,6.95,52.78,1.34
Banana,272.54,106.21,380.25,23.36,73.09,5.71,22.14,39.46
Cotton,101.61,52.68,49.83,18.48,59.26,7.04,188.85,1.76
Grapes,107.61,57.72,103.77,23.36,65.19,4.4,71.05,24.77
Coffee,128.38,71.38,93.28,25.4,41.34,6.95,99.67,1.02
Papaya,136.81,77.66,173.61,30.58,89.98,7.23,138.99,61.88
Coffee,109.69,71.08,74.27,21.13,63.86,6.87,167.3,1.35
Apple,151.06,59.96,55.96,20.25,93.17,5.04,128.99,31.01
Mango,200.31,135.46,146.68,37.52,41.49,6.07,111.73,12.48
Pigeonpeas,23.87,49.01,29.03,29.59,52.19,5.27,161.69,1.8
