crop,N,P,K,temperature,humidity,ph,rainfall,yield
Blackgram,27,25,13,27.0,65.5,7.48,56.1,0.81
Blackgram,19,49,25,33.0,76.4,6.2,60.5,0.85
Blackgram,26,49,22,34.7,65.4,6.71,61.8,0.83
Blackgram,24,40,25,30.5,74.5,6.5,79.8,0.83
Blackgram,13,41,17,34.4,73.1,7.07,65.1,0.78
Blackgram,19,48,14,31.2,56.2,8.28,57.2,0.77
Blackgram,20,37,27,33.7,57.0,6.41,63.5,0.8
Blackgram,15,59,19,35.9,57.9,7.95,60.3,0.8
Blackgram,29,33,15,35.1,76.8,6.14,60.5,0.82
Blackgram,25,59,20,33.3,58.7,7.7,75.1,0.83
Blackgram,14,43,15,25.8,64.1,6.92,74.7,0.76
Blackgram,24,32,25,30.9,77.6,7.84,56.1,0.85
Blackgram,27,38,28,28.9,76.2,7.18,59.7,0.84
Blackgram,29,29,21,28.3,62.4,7.78,75.4,0.81
Blackgram,14,52,27,26.6,69.5,7.74,59.5,0.81
Blackgram,13,53,25,33.9,71.1,6.23,73.8,0.83
Blackgram,22,29,16,35.2,52.9,6.14,74.6,0.74
Blackgram,16,51,24,31.6,66.0,6.57,76.5,0.82
Blackgram,19,51,13,28.3,64.7,8.11,69.3,0.8
Blackgram,16,28,21,32.5,68.3,7.6,74.9,0.76
Blackgram,29,44,19,24.2,77.4,6.76,71.5,0.86
Blackgram,18,35,27,25.7,61.6,7.29,72.5,0.81
Blackgram,23,30,17,27.9,70.5,7.09,71.5,0.82
Blackgram,29,46,21,28.4,57.3,6.41,74.1,0.9
Blackgram,16,53,13,31.2,68.0,8.09,70.9,0.82
Blackgram,21,32,16,32.3,52.6,7.4,58.9,0.77
Blackgram,22,48,29,33.6,72.3,7.69,72.9,0.83
Blackgram,12,40,27,32.8,65.6,7.78,71.8,0.81
Blackgram,20,59,21,29.7,74.6,7.37,76.9,0.85
Blackgram,16,44,18,31.4,75.2,7.26,54.4,0.77
Blackgram,15,41,15,25.2,61.2,6.64,75.1,0.79
Blackgram,17,45,29,26.7,67.7,8.1,71.1,0.82
Blackgram,16,44,18,32.9,62.8,7.55,66.2,0.8
Blackgram,13,27,21,24.4,55.9,6.15,77.6,0.72
Blackgram,26,41,16,32.1,57.8,6.48,74.6,0.84
Blackgram,23,41,25,33.9,56.4,6.74,74.2,0.84
Blackgram,17,32,29,29.1,62.2,7.37,76.1,0.79
Blackgram,12,44,20,32.6,70.9,6.57,74.7,0.82
Blackgram,15,35,28,29.4,72.0,7.48,78.5,0.79
Blackgram,20,37,18,35.3,54.4,7.84,81.4,0.8
Blackgram,23,25,15,25.2,62.8,7.79,79.3,0.78
Blackgram,18,58,14,27.4,71.5,7.67,76.6,0.8
Blackgram,29,54,16,29.9,57.5,6.63,80.5,0.84
Blackgram,22,26,25,34.7,70.5,8.16,58.0,0.76
Blackgram,18,40,28,25.1,57.0,8.05,69.2,0.85
Blackgram,20,45,28,30.5,58.1,6.65,66.5,0.84
Blackgram,13,53,21,31.4,65.1,7.73,65.1,0.8
Blackgram,16,42,22,31.1,69.5,7.85,62.0,0.85
Blackgram,15,57,17,34.5,61.3,7.4,68.8,0.8
Blackgram,14,53,24,28.7,73.4,6.26,68.1,0.84
Blackgram,13,36,17,31.5,61.9,6.77,54.4,0.79
Blackgram,16,39,20,29.5,71.1,7.54,70.3,0.84
Blackgram,19,31,14,28.1,77.6,7.36,60.9,0.78
Blackgram,24,59,22,28.9,65.1,6.27,79.6,0.87
Blackgram,23,26,26,25.5,65.5,6.59,60.4,0.79
Blackgram,22,50,24,24.0,73.2,6.8,68.4,0.81
Blackgram,27,30,18,34.3,57.0,6.35,68.5,0.84
Blackgram,13,31,17,28.2,64.1,6.32,80.6,0.75
Blackgram,13,51,23,25.1,59.7,7.37,69.9,0.8
Blackgram,19,52,19,34.5,60.7,7.57,70.1,0.85
Blackgram,22,54,22,30.4,54.1,7.55,66.2,0.83
Blackgram,12,25,17,35.4,67.5,6.47,59.9,0.76
Blackgram,29,44,25,33.4,76.3,7.18,64.3,0.9
Blackgram,14,39,15,31.1,57.4,7.77,58.2,0.75
Blackgram,18,58,13,34.5,74.3,6.21,76.4,0.76
Blackgram,29,32,27,24.9,76.2,7.25,67.9,0.84
Blackgram,15,40,21,28.7,54.8,8.06,73.2,0.83
Blackgram,28,52,25,32.6,68.9,8.27,79.3,0.88
Blackgram,27,58,20,29.9,54.4,7.32,57.4,0.83
Blackgram,23,43,28,32.0,55.4,7.51,72.6,0.84
Blackgram,24,54,28,26.3,56.7,8.01,64.1,0.88
Blackgram,21,50,14,29.2,55.9,6.73,57.5,0.82
Blackgram,23,44,24,32.4,77.9,7.95,76.6,0.86
Blackgram,24,47,22,28.9,66.2,6.9,80.7,0.84
Blackgram,14,29,13,26.6,63.0,6.99,68.5,0.75
Blackgram,14,49,22,24.2,58.6,7.0,76.1,0.77
Blackgram,21,27,23,34.9,58.7,7.31,76.3,0.78
Blackgram,19,36,17,34.5,52.8,7.4,65.4,0.81
Blackgram,25,54,28,24.4,73.5,7.11,73.2,0.87
Blackgram,20,44,24,31.7,75.8,7.53,63.9,0.84
Blackgram,14,59,13,25.7,68.1,7.46,54.8,0.78
Blackgram,27,47,28,26.1,74.0,7.47,72.7,0.86
Blackgram,19,38,13,31.2,61.0,6.96,55.6,0.81
Blackgram,17,29,29,28.8,64.2,7.66,62.4,0.86
Blackgram,18,56,14,33.4,69.8,7.86,57.9,0.84
Blackgram,13,51,19,33.2,66.0,7.78,66.2,0.8
Blackgram,21,34,28,34.5,67.5,7.82,71.6,0.83
Blackgram,23,29,18,25.9,64.9,7.6,67.8,0.78
Blackgram,13,37,28,35.4,57.4,6.44,73.9,0.77
Blackgram,15,32,15,33.9,62.1,7.25,55.3,0.78
Blackgram,21,46,23,34.5,63.8,8.18,57.3,0.79
Blackgram,26,25,18,32.8,57.9,6.31,59.8,0.81
Blackgram,21,38,19,28.0,77.0,6.74,71.4,0.78
Blackgram,15,50,24,24.1,54.2,8.02,58.4,0.79
Blackgram,17,51,25,33.5,59.2,7.85,73.4,0.82
Blackgram,13,56,28,29.8,57.8,7.85,73.3,0.82
Blackgram,27,41,27,31.1,66.1,6.78,73.1,0.9
Blackgram,14,29,28,25.8,54.4,8.15,67.8,0.82
Blackgram,28,43,21,31.8,77.0,7.34,76.3,0.82
Blackgram,17,59,18,29.6,72.1,7.06,74.9,0.81
Blackgram,18,42,20,27.4,76.5,6.4,63.8,0.78
Blackgram,24,42,29,25.7,71.5,7.9,81.4,0.81
Blackgram,17,51,14,27.9,60.5,7.13,56.2,0.81
Blackgram,22,31,12,24.6,58.5,6.62,63.6,0.79
Blackgram,15,58,15,35.8,63.5,6.94,67.3,0.8
Blackgram,13,29,22,29.9,60.3,7.2,73.3,0.76
Blackgram,24,26,20,26.5,69.8,7.67,76.7,0.79
Blackgram,18,31,18,33.0,55.5,7.54,57.9,0.74
Blackgram,27,49,28,27.1,76.8,7.49,60.4,0.84
Blackgram,26,27,28,28.3,67.4,6.95,78.0,0.83
Blackgram,24,35,28,26.6,67.5,7.15,71.1,0.89
Blackgram,24,37,16,26.9,59.2,7.09,70.2,0.83
Blackgram,27,41,14,33.0,71.4,6.77,75.9,0.8
Blackgram,22,42,25,30.5,61.3,7.01,69.4,0.83
Blackgram,21,42,27,29.7,62.5,8.27,80.2,0.87
Blackgram,14,37,22,30.0,58.6,8.23,66.8,0.78
Blackgram,14,56,22,24.5,75.9,6.47,60.2,0.78
Blackgram,27,36,22,35.2,63.4,6.57,62.3,0.81
Blackgram,17,57,25,34.8,57.7,7.12,65.2,0.85
Blackgram,25,42,12,24.2,62.5,8.28,65.6,0.82
Blackgram,19,25,29,28.5,70.6,8.26,58.8,0.83
Blackgram,14,58,26,31.7,55.3,8.12,70.2,0.87
Blackgram,21,55,21,29.8,72.5,6.41,75.1,0.83
Blackgram,26,45,15,24.1,59.8,7.51,75.6,0.86
Blackgram,20,30,25,34.8,62.4,6.19,80.7,0.78
Blackgram,18,33,15,27.0,75.8,6.85,60.0,0.79
Blackgram,17,55,22,25.3,65.5,7.98,62.8,0.83
Blackgram,14,58,15,24.3,62.1,7.32,60.8,0.77
Blackgram,25,25,22,32.7,57.9,7.47,64.6,0.82
Blackgram,13,39,18,28.2,61.4,7.31,81.2,0.79
Blackgram,19,57,15,31.5,65.0,8.11,74.9,0.8
Blackgram,27,31,24,28.0,64.9,7.12,67.7,0.86
Blackgram,20,37,16,33.5,63.1,7.8,60.1,0.76
Blackgram,16,45,22,26.6,73.2,8.19,69.5,0.82
Blackgram,26,31,26,34.3,57.0,6.15,70.9,0.86
Blackgram,27,29,27,24.4,53.9,6.35,60.5,0.81
Blackgram,29,35,15,26.4,77.3,6.46,68.0,0.77
Blackgram,29,46,14,34.4,65.6,7.85,65.1,0.83
Blackgram,26,53,26,32.4,52.5,8.24,77.2,0.88
Blackgram,22,28,29,29.8,65.8,6.94,79.5,0.85
Blackgram,22,41,16,29.4,77.4,6.97,70.3,0.78
Blackgram,15,31,15,27.7,69.5,7.22,56.0,0.76
Blackgram,22,59,28,34.9,68.1,7.56,67.2,0.9
Blackgram,18,57,20,26.3,72.0,6.14,67.7,0.8
Blackgram,18,48,14,35.6,69.6,7.87,60.0,0.81
Blackgram,27,25,29,29.1,60.8,7.61,68.2,0.89
Blackgram,24,39,13,35.1,65.6,7.14,72.7,0.85
Blackgram,21,59,20,34.0,75.9,7.91,70.5,0.88
Blackgram,28,59,19,27.3,64.9,6.55,59.0,0.87
Blackgram,27,48,27,33.2,61.1,8.0,65.1,0.86
Blackgram,18,40,25,28.6,58.7,6.69,70.3,0.83
Blackgram,13,37,23,32.9,59.2,6.67,66.5,0.79
Blackgram,13,47,16,33.3,58.3,7.42,67.9,0.76
Blackgram,25,48,25,31.3,60.2,7.47,60.6,0.86
Blackgram,12,40,26,27.4,74.5,8.21,55.3,0.79
Blackgram,19,43,15,30.4,76.0,6.52,70.2,0.81
Blackgram,16,46,17,32.9,53.1,7.87,79.4,0.75
Blackgram,16,32,29,34.5,54.3,8.02,54.4,0.77
Blackgram,26,49,27,27.8,53.2,6.42,74.5,0.86
Blackgram,16,43,23,29.2,57.3,6.97,62.3,0.81
Blackgram,19,49,29,35.4,62.2,6.2,66.1,0.83
Blackgram,27,29,20,33.9,66.8,6.36,67.3,0.83
Blackgram,26,49,25,27.4,73.2,6.31,55.9,0.83
Blackgram,21,26,26,25.3,74.7,6.97,63.3,0.85
Blackgram,17,55,20,31.6,57.3,6.63,59.7,0.86
Blackgram,19,34,16,27.9,74.4,7.64,64.5,0.79
Blackgram,22,54,12,33.7,60.9,7.51,75.0,0.79
Blackgram,13,51,13,28.8,65.7,7.75,63.5,0.76
Blackgram,13,54,24,32.2,55.1,6.51,58.7,0.85
Blackgram,19,28,16,25.3,56.9,6.91,67.0,0.79
Blackgram,21,35,24,32.4,77.1,6.66,79.1,0.8
Blackgram,21,25,28,30.1,77.5,6.26,67.7,0.78
Blackgram,26,39,23,25.4,52.8,6.21,66.0,0.79
Blackgram,20,32,21,31.7,63.5,7.23,74.3,0.79
Blackgram,12,33,27,28.2,57.5,6.83,79.7,0.78
Blackgram,24,55,27,31.4,64.5,7.45,68.4,0.88
Blackgram,27,44,26,26.9,69.2,8.25,65.0,0.85
Blackgram,29,39,25,27.9,68.2,8.17,76.9,0.9
Blackgram,28,44,24,34.8,77.9,6.17,70.4,0.89
Blackgram,29,26,23,28.5,52.1,6.86,73.8,0.82
Blackgram,23,26,25,25.9,73.7,8.06,72.1,0.82
Blackgram,22,46,19,26.6,76.9,6.48,76.8,0.79
Blackgram,27,38,17,24.0,58.4,7.51,66.4,0.79
Blackgram,18,53,27,33.7,69.7,6.47,60.1,0.82
Blackgram,27,46,18,25.1,77.4,6.17,63.3,0.79
Blackgram,13,58,14,24.5,77.9,8.14,77.6,0.74
Blackgram,28,35,27,33.4,52.8,8.21,60.9,0.87
Blackgram,18,43,24,26.6,65.4,7.9,66.5,0.85
Blackgram,27,45,21,33.0,59.0,7.5,73.9,0.84
Blackgram,21,28,27,30.4,64.6,6.53,77.8,0.83
Blackgram,14,57,27,31.0,74.6,6.86,57.1,0.87
Blackgram,18,41,19,30.3,65.7,6.85,74.1,0.81
Blackgram,13,26,21,30.9,70.9,7.46,77.6,0.8
Blackgram,17,42,19,32.1,60.8,7.77,76.8,0.81
Blackgram,17,50,27,34.1,71.2,6.41,68.3,0.83
Blackgram,19,35,16,28.0,63.5,7.41,77.5,0.78
Blackgram,26,46,26,35.2,61.6,7.22,63.4,0.9
Blackgram,21,49,24,29.4,72.2,7.78,62.6,0.85
Blackgram,21,42,19,34.5,61.6,6.37,78.3,0.78
Blackgram,20,54,25,33.7,58.5,7.45,70.6,0.82
Blackgram,13,34,18,28.4,77.6,6.79,69.3,0.79
Blackgram,19,56,28,34.1,54.7,6.55,66.0,0.86
Blackgram,26,48,21,25.8,61.5,8.07,60.4,0.88
Blackgram,26,40,17,32.8,52.5,7.81,62.6,0.85
Blackgram,29,42,24,28.8,57.1,6.73,56.1,0.84
Blackgram,14,46,17,30.0,76.2,6.24,76.7,0.77
Blackgram,18,44,26,28.2,68.2,7.91,63.5,0.88
Blackgram,26,58,19,30.7,77.2,6.93,60.2,0.9
Blackgram,24,49,27,29.0,65.2,7.81,69.6,0.88
Blackgram,12,59,25,25.1,65.1,6.23,75.0,0.8
Blackgram,20,37,18,29.7,60.3,7.47,58.7,0.82
Blackgram,22,32,22,34.6,72.2,8.21,71.2,0.84
Blackgram,24,39,21,35.5,75.0,7.3,81.1,0.83
Blackgram,12,28,18,33.5,66.3,6.32,70.6,0.75
Blackgram,16,26,19,24.6,67.9,7.58,59.6,0.75
Blackgram,16,44,16,31.0,56.8,7.57,54.5,0.77
Blackgram,22,40,15,31.9,76.8,7.45,69.6,0.81
Blackgram,17,57,21,33.0,62.7,6.99,66.7,0.87
Blackgram,17,54,14,24.1,58.0,6.32,68.3,0.78
Blackgram,25,39,17,27.3,70.9,6.71,65.6,0.79
Blackgram,20,44,25,33.2,71.8,7.06,70.7,0.82
Blackgram,22,47,21,32.2,66.3,7.97,66.5,0.83
Blackgram,22,35,21,32.0,60.0,6.95,80.2,0.82
Blackgram,29,44,24,27.0,73.1,7.06,63.4,0.85
Blackgram,15,46,12,25.8,61.9,7.76,76.0,0.8
Blackgram,28,53,17,35.5,62.1,8.27,65.8,0.85
Blackgram,29,29,29,26.2,55.6,6.44,75.7,0.85
Blackgram,23,59,23,27.2,66.6,8.07,58.1,0.84
Blackgram,16,42,22,27.2,77.5,6.26,72.8,0.8
Blackgram,21,35,27,30.2,60.5,6.23,68.0,0.83
Blackgram,18,45,24,35.0,60.5,7.55,75.5,0.84
Blackgram,24,52,19,33.6,65.1,6.12,69.7,0.88
Blackgram,18,54,14,28.7,71.5,6.68,72.1,0.8
Blackgram,23,32,19,26.7,64.1,6.35,64.4,0.85
Blackgram,18,55,26,26.1,53.6,8.24,58.5,0.84
Blackgram,20,40,14,28.4,53.3,7.48,63.3,0.76
Blackgram,29,37,29,24.3,60.8,6.34,64.6,0.83
Blackgram,27,44,13,25.1,58.8,6.52,59.5,0.78
Blackgram,22,55,20,29.1,70.5,7.97,60.0,0.86
Blackgram,24,26,17,26.5,66.2,6.21,54.4,0.82
Blackgram,26,46,13,33.9,53.1,6.39,64.3,0.78
Blackgram,17,41,27,33.3,75.9,7.78,70.2,0.82
Blackgram,22,36,14,24.2,56.7,7.05,71.2,0.83
Blackgram,26,32,28,30.0,57.0,7.99,62.9,0.86
Blackgram,20,56,25,25.5,53.0,7.41,56.5,0.81
Blackgram,28,29,19,31.1,59.5,6.55,76.3,0.82
Blackgram,17,40,29,25.9,59.4,6.39,56.6,0.8
Blackgram,26,31,19,28.2,74.3,6.55,59.2,0.78
Blackgram,19,37,21,29.0,55.8,6.84,66.7,0.79
Blackgram,20,29,13,26.9,68.4,6.24,67.3,0.77
Blackgram,17,25,28,28.3,71.5,7.6,77.3,0.8
Blackgram,21,39,12,29.5,54.0,6.5,56.3,0.79
Blackgram,14,38,27,31.2,73.1,6.91,80.8,0.83
Blackgram,22,33,24,26.8,68.4,7.26,64.5,0.85
Blackgram,24,58,27,29.0,64.3,7.08,55.9,0.87
Blackgram,15,28,21,24.4,59.1,6.69,65.2,0.79
Blackgram,26,46,24,32.9,66.9,6.19,58.3,0.82
Blackgram,26,56,18,27.7,65.1,6.33,75.6,0.87
Blackgram,15,38,18,27.0,77.5,6.63,59.9,0.76
Blackgram,24,37,17,29.6,74.6,7.89,54.5,0.84
Blackgram,14,51,17,29.4,63.7,6.44,71.8,0.84
Blackgram,12,58,17,24.7,73.3,7.63,63.7,0.8
Blackgram,22,48,26,34.4,75.9,7.34,71.5,0.85
Blackgram,20,54,21,28.6,54.8,7.08,64.7,0.81
Blackgram,23,42,25,35.6,72.1,7.77,60.9,0.8
Blackgram,13,37,18,33.9,54.2,7.78,64.7,0.75
Blackgram,25,27,22,35.9,61.8,6.18,71.9,0.82
Blackgram,26,50,13,28.2,70.7,8.12,71.5,0.86
Blackgram,26,59,18,26.4,73.9,7.55,67.1,0.89
Blackgram,29,55,12,27.1,56.7,7.28,54.7,0.84
Blackgram,19,47,25,29.4,67.1,7.01,76.7,0.88
Blackgram,29,54,24,33.5,73.3,7.33,56.2,0.87
Blackgram,27,50,12,31.3,76.4,7.93,60.4,0.83
Blackgram,13,34,22,33.8,53.7,6.23,67.1,0.75
Blackgram,14,49,24,30.3,61.0,7.56,77.4,0.85
Blackgram,20,53,27,33.4,54.2,7.12,72.7,0.88
Blackgram,21,55,14,30.8,63.1,7.71,72.2,0.87
Blackgram,17,25,21,26.4,60.3,6.96,70.6,0.81
Blackgram,24,59,26,25.8,61.2,7.94,76.6,0.91
Blackgram,18,33,28,34.0,76.3,7.84,72.4,0.83
Blackgram,26,46,18,24.6,61.3,7.73,65.9,0.87
Blackgram,25,39,20,28.4,55.1,6.36,58.0,0.84
Blackgram,17,40,29,30.0,67.8,8.25,64.6,0.88
Blackgram,24,58,23,27.7,66.0,7.43,64.5,0.89
Blackgram,25,31,15,24.4,54.1,7.63,59.8,0.81
Blackgram,19,45,15,33.7,54.9,7.03,56.8,0.8
Blackgram,15,37,24,26.6,54.0,7.15,75.2,0.78
Blackgram,18,38,14,33.6,70.8,6.62,67.4,0.77
Blackgram,18,39,15,25.6,69.6,8.19,75.5,0.76
Blackgram,21,28,22,28.8,74.2,6.75,70.4,0.8
Blackgram,20,44,15,25.5,67.1,7.51,56.6,0.8
Blackgram,18,57,26,30.8,59.2,7.94,74.0,0.85
Blackgram,25,47,18,35.6,70.0,7.16,67.9,0.87
Blackgram,13,35,13,25.5,59.8,6.81,62.6,0.74
Blackgram,21,49,13,28.0,61.1,6.42,77.7,0.84
Blackgram,15,46,21,32.8,56.9,7.97,70.5,0.81
Blackgram,18,39,27,27.1,57.2,7.28,57.1,0.86
Blackgram,26,59,26,30.4,60.4,7.76,65.3,0.87
Blackgram,28,47,17,33.6,53.6,6.15,73.9,0.8
Blackgram,21,51,20,31.5,61.1,6.44,77.3,0.87
Blackgram,12,54,26,30.1,74.8,7.44,71.1,0.88
Blackgram,23,32,15,34.2,68.3,7.09,61.1,0.83
Blackgram,16,35,21,31.6,54.6,7.2,63.2,0.83
Blackgram,17,37,13,25.1,77.4,7.94,65.6,0.79
Blackgram,15,31,27,28.0,60.4,6.47,65.7,0.85
Blackgram,29,54,18,27.0,62.1,6.49,73.7,0.88
Blackgram,22,25,27,25.0,63.6,6.61,72.5,0.81
Blackgram,28,57,26,35.1,73.7,7.6,61.4,0.9
Blackgram,13,26,26,35.1,65.7,6.23,81.2,0.78
Blackgram,26,28,15,25.6,58.8,6.3,75.1,0.76
Blackgram,28,30,23,29.9,62.4,6.21,64.8,0.85
Blackgram,20,48,14,32.8,75.6,6.53,61.7,0.81
Blackgram,20,37,26,25.7,60.9,7.85,80.0,0.78
Blackgram,28,49,27,30.6,63.4,7.56,71.1,0.92
Blackgram,22,44,24,26.1,72.9,6.49,70.5,0.87
Blackgram,27,47,14,27.4,66.8,6.7,79.2,0.8
Blackgram,14,25,13,33.8,77.0,6.98,73.3,0.74
Blackgram,15,29,27,28.9,56.0,7.91,79.0,0.82
Blackgram,13,40,28,25.8,68.1,6.77,68.2,0.81
Blackgram,23,42,29,28.7,61.5,6.28,62.5,0.86
Blackgram,20,57,22,27.0,62.0,6.83,78.5,0.86
Blackgram,14,39,29,32.3,67.0,8.21,81.5,0.78
Blackgram,15,28,23,34.7,54.6,6.8,56.1,0.74
Blackgram,14,39,27,33.2,75.1,6.52,60.8,0.79
Blackgram,25,25,14,34.6,74.8,6.97,79.5,0.8
Blackgram,20,27,16,33.4,52.3,6.65,58.2,0.79
Blackgram,25,33,16,29.1,72.8,7.14,76.5,0.77
Blackgram,26,46,25,31.8,68.5,7.39,72.4,0.88
Blackgram,23,56,19,28.7,64.2,7.28,55.8,0.89
Blackgram,27,42,14,24.5,68.9,6.75,59.3,0.83
Blackgram,12,54,24,34.6,61.6,7.61,56.4,0.84
Blackgram,25,50,21,35.0,59.4,8.23,67.0,0.84
Blackgram,15,37,27,29.2,73.1,7.4,81.3,0.79
Blackgram,15,59,20,32.7,71.6,7.37,73.8,0.81
Lentil,15,44,14,25.5,72.7,6.26,45.2,0.96
Lentil,15,48,15,28.3,66.3,5.91,43.7,1.01
Lentil,25,26,15,28.8,61.2,7.47,52.5,0.93
Lentil,21,46,22,20.7,54.1,7.06,43.7,0.99
Lentil,13,31,16,27.1,70.7,7.55,42.2,0.97
Lentil,29,25,20,20.1,66.5,7.73,52.5,0.98
Lentil,24,46,26,24.0,72.3,6.91,44.2,1.09
Lentil,19,51,16,29.3,73.1,6.61,52.4,0.99
Lentil,26,44,25,22.8,56.5,7.07,52.2,1.03
Lentil,15,54,15,20.3,60.5,6.47,37.2,0.97
Lentil,16,49,14,27.5,76.0,7.1,37.8,0.96
Lentil,18,48,29,28.1,63.2,6.6,43.2,1.06
Lentil,28,36,13,20.6,58.2,7.74,51.9,0.93
Lentil,17,39,24,28.4,72.5,7.85,44.4,0.95
Lentil,24,55,26,21.7,68.5,6.15,45.8,1.03
Lentil,13,52,21,26.2,70.9,6.6,49.5,1.04
Lentil,24,50,27,23.2,55.6,6.01,50.8,1.02
Lentil,25,58,19,27.6,64.9,6.01,50.7,1.02
Lentil,27,32,29,21.1,52.4,6.7,45.6,1.09
Lentil,13,40,25,27.8,67.1,7.58,40.7,0.94
Lentil,26,43,21,20.2,70.3,7.84,41.4,1.04
Lentil,24,57,14,25.0,59.9,5.91,48.7,0.98
Lentil,13,43,29,20.6,68.5,6.79,44.5,1.04
Lentil,15,51,17,26.1,64.4,5.89,52.5,1.0
Lentil,29,34,23,26.6,58.7,6.5,49.0,0.99
Lentil,13,37,27,28.0,59.6,6.0,43.1,1.0
Lentil,14,29,18,23.3,71.4,6.14,46.3,0.96
Lentil,25,59,24,21.3,58.0,6.74,53.3,1.09
Lentil,24,29,13,23.8,72.3,7.52,48.8,0.97
Lentil,25,57,22,27.2,75.6,6.88,50.8,1.05
Lentil,20,37,13,25.0,64.1,7.5,37.4,0.98
Lentil,13,58,16,24.6,68.5,6.44,38.9,0.99
Lentil,13,37,22,23.2,71.2,6.92,43.4,1.01
Lentil,23,52,26,22.2,55.0,7.28,46.0,1.06
Lentil,29,48,26,27.3,53.0,7.51,47.3,1.05
Lentil,20,36,18,21.9,66.8,6.98,49.8,0.97
Lentil,24,50,13,29.0,73.5,7.45,46.8,1.01
Lentil,20,48,18,20.3,62.7,7.62,45.3,1.05
Lentil,12,59,25,29.6,53.9,6.81,42.4,1.02
Lentil,15,49,18,26.8,61.1,6.32,42.1,0.97
Lentil,17,51,13,27.6,75.9,7.27,48.7,0.97
Lentil,24,42,21,29.7,67.3,7.2,51.8,1.05
Lentil,14,59,14,29.2,71.2,6.15,44.2,0.99
Lentil,28,25,25,23.1,71.8,6.12,37.2,0.97
Lentil,19,49,18,24.9,70.0,6.44,52.1,1.05
Lentil,12,49,17,24.3,64.6,6.4,45.4,0.97
Lentil,29,29,17,28.2,77.0,6.4,37.1,0.97
Lentil,20,29,12,21.2,64.0,6.34,50.0,0.9
Lentil,20,26,17,22.9,72.4,6.37,36.5,0.92
Lentil,19,39,21,29.9,74.7,6.4,47.8,1.01
Lentil,24,51,23,20.6,72.8,7.9,40.1,1.06
Lentil,20,45,25,29.3,66.9,7.61,40.7,0.99
Lentil,20,34,21,21.1,76.3,6.06,39.4,0.95
Lentil,29,33,16,28.1,76.0,7.55,48.4,0.94
Lentil,26,30,18,20.8,73.2,6.37,37.0,0.94
Lentil,25,34,25,21.5,75.1,6.84,50.5,0.97
Lentil,26,58,24,22.1,55.6,7.21,37.6,1.02
Lentil,14,53,17,26.4,55.0,7.73,51.0,0.99
Lentil,12,25,14,27.4,68.9,7.49,39.7,0.89
Lentil,14,27,24,22.6,68.8,7.78,43.6,0.98
Lentil,29,51,18,22.0,58.9,7.47,38.4,0.99
Lentil,27,28,24,26.7,68.2,6.51,48.9,1.05
Lentil,19,49,21,28.5,60.6,7.44,39.8,1.06
Lentil,18,58,19,21.3,68.7,6.97,42.6,1.0
Lentil,23,53,23,29.7,56.8,6.27,39.4,1.04
Lentil,22,53,21,26.9,76.7,7.17,49.3,1.07
Lentil,15,43,18,29.3,64.9,6.89,36.8,0.99
Lentil,14,49,28,28.2,73.0,7.5,42.5,1.05
Lentil,28,37,17,27.0,64.8,6.46,44.7,1.07
Lentil,22,34,22,20.3,63.1,5.97,50.5,0.94
Lentil,22,55,28,23.9,66.2,7.4,38.3,1.07
Lentil,26,53,21,25.9,72.4,7.03,50.7,1.1
Lentil,27,47,19,25.8,55.6,7.62,36.4,0.98
Lentil,15,37,26,23.5,57.2,6.06,43.8,0.99
Lentil,22,59,27,28.1,55.7,6.39,47.4,1.01
Lentil,22,38,14,26.7,75.2,6.85,37.9,0.94
Lentil,24,52,16,23.7,68.9,7.27,40.2,1.05
Lentil,22,33,23,25.1,65.8,7.81,53.1,1.0
Lentil,22,30,28,24.3,72.4,7.75,45.0,1.03
Lentil,25,36,26,26.0,71.5,7.15,42.4,1.08
Lentil,25,55,15,27.3,70.9,7.67,44.9,1.05
Lentil,27,53,20,21.1,57.9,7.79,51.3,1.01
Lentil,12,32,29,23.9,69.3,6.67,38.3,0.98
Lentil,28,34,13,26.7,77.4,7.78,41.0,0.96
Lentil,18,27,22,22.3,54.1,5.9,38.2,0.9
Lentil,14,55,14,27.2,56.2,7.21,44.6,1.0
Lentil,18,37,26,29.3,77.4,6.78,53.1,1.03
Lentil,19,41,17,22.1,57.5,6.31,48.6,1.0
Lentil,26,59,20,27.3,55.5,7.86,43.9,1.06
Lentil,25,45,13,29.6,55.1,6.65,36.2,0.97
Lentil,25,27,15,26.3,58.5,6.95,53.9,1.01
Lentil,22,52,29,29.3,60.9,6.01,51.7,1.09
Lentil,20,28,12,21.8,66.6,6.0,46.1,0.93
Lentil,13,53,29,20.5,68.2,6.83,51.1,1.06
Lentil,28,28,14,24.8,57.0,7.81,53.0,0.99
Lentil,21,26,29,21.6,69.9,7.93,48.1,1.0
Lentil,27,49,21,24.1,70.6,5.99,36.0,1.0
Lentil,12,47,20,28.7,76.5,7.07,38.2,0.98
Lentil,17,31,22,26.4,60.4,5.94,43.4,0.95
Lentil,13,36,23,27.8,68.2,7.82,49.0,0.93
Lentil,18,52,13,21.7,52.4,6.95,52.8,0.92
Lentil,20,25,23,29.4,64.1,7.84,36.2,0.98
Lentil,14,32,12,24.4,68.3,7.21,43.6,0.94
Lentil,26,36,24,23.4,77.8,7.06,46.6,0.99
Lentil,18,35,27,24.4,75.4,7.15,43.0,1.03
